"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize"
"709000","2019-09-05","1041/2-14 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"340000","2019-08-19","1134/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"406000","2019-09-10","8/1873 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"935000","2019-09-08","15/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"710000","2019-09-14","9E/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"435000","2019-09-14","2/21 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"493000","2019-09-26","26/21 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"579000","2019-07-21","6/136 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"600000","2019-07-11","5/114 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"570000","2019-07-17","4/6 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"581000","2019-07-15","7/22 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"660000","2019-06-30","27/7 First Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1525000","2019-07-14","201 Ivory 1 Fifth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"380000","2019-07-02","Unit 13/29 Burleigh St BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"840000","2019-07-09","25/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1102500","2019-07-16","17/186-192 Indigo Blue The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"519000","2019-06-25","2002/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"450000","2019-08-14","1104/1 Ocean BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"550000","2019-07-03","7/2 Brake Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"1300000","2019-08-14","54/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"630000","2019-07-26","38/1 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"430000","2019-08-19","23/29 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"670000","2019-08-11","5/13 Stephens St BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"789000","2019-07-29","32/170 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"611000","2019-08-19","Lot 11/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"520000","2019-08-09","2003/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"770000","2019-07-15","10/114 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"665000","2019-05-23","7/88 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1450000","2019-06-12","4/78 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"415000","2019-06-20","3/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"452000","2019-06-23","5/1881 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"920000","2019-06-02","3/29 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"560000","2019-06-04","9/29 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"490000","2019-05-03","Unit 4/14 Brake St BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"480000","2019-06-06","13/29 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"420000","2019-05-09","38/1911 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"550000","2019-05-17","29/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"275000","2019-05-09","45/1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"340000","2019-05-15","202/1855 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"408000","2019-05-09","4/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1250000","2019-06-13","1023/2-14 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"490000","2019-06-25","2027/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"520000","2019-06-17","2041/2 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"670000","2019-06-25","33 Southern Cross/114 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"355000","2019-06-23","4/10 Beelyu Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","172"
"285000","2019-06-19","1/1947 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"465000","2019-06-20","1141/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"700000","2019-04-09","42/30 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"440000","2019-04-11","25/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"355000","2019-03-18","1072/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"523000","2019-03-24","2/11 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2100000","2019-03-26","1/78 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","ApartmentUnitFlat","0"
"828000","2019-04-23","96/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","1233"
"770000","2019-03-21","67/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"539500","2019-03-14","28/29 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"655000","2019-03-13","16/114 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"810000","2019-03-27","47/170-180 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"597000","2019-03-18","6/2 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"356000","2019-03-28","7/1911-1915 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1050000","2019-03-13","10/186 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"675000","2019-04-15","10C/3 Second Ave BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"394000","2019-03-31","10/1 Burrabee Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"401000","2019-04-28","2/1849-1851 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1650000","2019-04-11","48/60 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","ApartmentUnitFlat","0"
"492000","2019-04-22","4/1880-1888 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"760000","2019-04-11","35/60 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"2040000","2019-04-26","7 Awoonga Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","7","4","3","BlockOfUnits","550"
"895000","2019-02-12","4/29 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"530000","2019-03-10","21/136 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"580000","2019-03-11","38/4 Park Ave BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"625000","2019-02-28","8/202 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"610000","2019-02-21","7/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"710000","2019-02-05","26/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"460000","2019-02-07","2/1933 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"388000","2019-02-24","18/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"400000","2019-03-06","6/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"470000","2019-02-06","8/29 West Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"755000","2019-03-03","55/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"475000","2019-03-07","2012/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"290500","2019-02-20","6/5 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"750000","2019-02-15","95/70 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"530000","2019-03-10","15/136 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"375000","2019-02-27","2026/2-14 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"750000","2019-02-20","8B/238 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"477000","2019-03-04","5/20 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"425000","2019-03-07","1008/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"1035000","2019-02-27","1075/2 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"455000","2018-11-29","201/19 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"700000","2019-01-23","1/82 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"470000","2019-01-23","2A/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"295500","2018-12-06","29/5 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"1850000","2019-01-24","12/29 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","3","Penthouse","0"
"700000","2019-01-01","19/30 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"308000","2019-01-24","26/5 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"680000","2019-01-17","4/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"750000","2018-12-02","8/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","undefined","ApartmentUnitFlat","0"
"445000","2018-12-11","8/1925 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"615000","2018-12-09","6/6 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"545000","2018-12-03","15/7 First Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"452000","2019-01-20","2044/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"645000","2018-12-04","19/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"520000","2018-12-23","2066/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"558000","2019-02-04","7/27 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"781000","2019-01-07","2/30 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","3","ApartmentUnitFlat","0"
"625000","2019-02-03","38/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1580000","2019-02-04","32/186 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","ApartmentUnitFlat","0"
"890000","2019-01-20","26/22 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"470000","2018-11-18","38/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1300000","2018-11-07","4/112 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"745000","2018-10-24","2/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"460000","2018-10-23","1070/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"480000","2018-10-25","42/29 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"412000","2018-11-19","14/16 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"455000","2018-11-29","2003/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"440000","2018-11-11","5/23 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"772500","2018-10-31","3 Burleigh Lifestyle Apartments 21 East Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"490000","2018-11-13","7/1927 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"483000","2018-11-11","3/1880-1888 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"457000","2018-11-11","1076/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"670000","2018-10-23","16/30 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"305000","2018-11-17","1048/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"595000","2018-11-21","48/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"449000","2018-11-03","1080/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"285000","2018-11-11","54/1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","3031"
"880000","2018-11-15","21/186 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"920000","2018-11-14","9/164 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"775000","2018-11-15","1/21 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"850000","2018-09-03","29/2 Goodwin Tce BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"725000","2018-10-02","2/21 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"440000","2018-10-11","1073/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"690000","2018-10-04","65/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"265000","2018-10-06","11/1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"482000","2018-09-12","Unit 1074/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"645000","2018-09-27","12F/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"689000","2018-09-03","9C/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"325000","2018-09-20","2/10 Beelyu Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","172"
"698250","2018-10-04","32/202 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"415000","2018-09-27","2/10 Stanley Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"299000","2018-10-17","57/1917-1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"380000","2018-09-02","1090/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"455000","2018-09-25","1086/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"725000","2018-09-09","9/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"505000","2018-09-30","8/34 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"621000","2018-10-07","44/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"625000","2018-10-19","7/68 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"499000","2018-10-15","16/29 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"480000","2018-10-20","16/6 Fifth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"621000","2018-08-22","75/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"660000","2018-08-12","15C/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","113"
"1180000","2018-07-29","58 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","7","4","3","BlockOfUnits","607"
"342000","2018-07-18","14/16 Djerral Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"725000","2018-07-17","16F/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"270000","2018-08-15","6/1921 Gold Coast Hwy BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"555000","2018-07-19","3/22 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"575000","2018-08-19","2030/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"935000","2018-08-27","14/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"530000","2018-07-30","1/21 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"440000","2018-07-16","12/14 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"520000","2018-08-26","21/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1145000","2018-07-19","18G/238 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"340000","2018-08-09","33/1 Burleigh Street Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"545000","2018-08-14","2C/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"420000","2018-07-31","7/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1075000","2018-08-05","23E/238 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"584500","2018-08-15","3/2 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"456545","2018-08-20","3/10 Stanley Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","809"
"705000","2018-08-23","14C/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"455000","2018-07-05","2057/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"740000","2018-06-21","29/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"690000","2018-06-19","18A/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"720000","2018-06-12","56/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","NewApartments","0"
"705000","2018-06-25","2078/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1175000","2018-06-12","41/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","NewApartments","0"
"755000","2018-06-20","43/30 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","103"
"347000","2018-07-03","12/5 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"1185000","2018-06-12","38/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"510000","2018-06-07","Unit 303/29 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"720000","2018-07-05","3/4 East Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"510000","2018-06-11","1004/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"420000","2018-06-20","1/1895 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"382500","2018-06-28","2/1929 GOLD COAST HIGHWAY BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
